_id,Collection Site,Analyte,Collection Date,Collection Time,Lab Workoder ID,Lab Sample ID,Result,Units,Detection Limit,Result Call,Method,Value Qualifier,Remark Code,_id,NAME,LOCATION,STATUS,FIRST_YR,LAST_YR,TOTAL_YRS,MISS_YRS,LATITUDE,LONGITUDE
32864,17002601902,Lead,04/27/2021,13:30:00,1304,1304008,<7,µg/L,7,BDL,E3497,<,,1716,Moira River,"Malone,  Upstrm Deloro",A,1964,2019,51,5,44.56276838964,-77.60303822986
29809,17002602302,Lead,08/24/2021,5:00:00,2703,2703006,<7,µg/L,7,BDL,E3497,<,,1720,Moira River,"Moira Lake Outlet,  Rapids Rd, E Of Madoc",A,1999,2019,21,0,44.50971113959,-77.39071672966
30380,17002602302,Lead,07/27/2021,11:30:00,2384,2384005,<7,µg/L,7,BDL,E3497,<,,1720,Moira River,"Moira Lake Outlet,  Rapids Rd, E Of Madoc",A,1999,2019,21,0,44.50971113959,-77.39071672966
30988,17002602302,Lead,07/05/2021,11:50:00,2078,2078005,<7,µg/L,7,BDL,E3497,<,,1720,Moira River,"Moira Lake Outlet,  Rapids Rd, E Of Madoc",A,1999,2019,21,0,44.50971113959,-77.39071672966
31561,17002602302,Lead,05/26/2021,12:25:00,1570,1570005,<7,µg/L,7,BDL,E3497,<,,1720,Moira River,"Moira Lake Outlet,  Rapids Rd, E Of Madoc",A,1999,2019,21,0,44.50971113959,-77.39071672966
32014,17002602302,Lead,09/27/2021,6:00:00,3057,3057002,<7,µg/L,7,BDL,E3497,<,,1720,Moira River,"Moira Lake Outlet,  Rapids Rd, E Of Madoc",A,1999,2019,21,0,44.50971113959,-77.39071672966
32146,17002602302,Lead,09/27/2021,6:50:00,3057,3057005,<7,µg/L,7,BDL,E3497,<,,1720,Moira River,"Moira Lake Outlet,  Rapids Rd, E Of Madoc",A,1999,2019,21,0,44.50971113959,-77.39071672966
32726,17002602302,Lead,04/27/2021,12:03:00,1304,1304005,<7,µg/L,7,BDL,E3497,<,,1720,Moira River,"Moira Lake Outlet,  Rapids Rd, E Of Madoc",A,1999,2019,21,0,44.50971113959,-77.39071672966
33273,17003100102,Lead,08/23/2021,10:30:00,2658,2658003,<7,µg/L,7,BDL,E3497,<,,1722,Salmon River,"Dundas St.,  Hastings Cnty Rd 2, ",A,1964,2019,56,0,44.1962353893,-77.22939822951
33414,17003100102,Lead,07/26/2021,10:00:00,2352,2352003,<7,µg/L,7,BDL,E3497,<,,1722,Salmon River,"Dundas St.,  Hastings Cnty Rd 2, ",A,1964,2019,56,0,44.1962353893,-77.22939822951
33552,17003100102,Lead,06/28/2021,10:40:00,2027,2027001,<7,µg/L,7,BDL,E3497,<,,1722,Salmon River,"Dundas St.,  Hastings Cnty Rd 2, ",A,1964,2019,56,0,44.1962353893,-77.22939822951
33693,17003100102,Lead,05/25/2021,10:47:00,1550,1550003,<7,µg/L,7,BDL,E3497,<,,1722,Salmon River,"Dundas St.,  Hastings Cnty Rd 2, ",A,1964,2019,56,0,44.1962353893,-77.22939822951
33831,17003100102,Lead,09/28/2021,7:10:00,3071,3071003,<7,µg/L,7,BDL,E3497,<,,1722,Salmon River,"Dundas St.,  Hastings Cnty Rd 2, ",A,1964,2019,56,0,44.1962353893,-77.22939822951
33951,17003100102,Lead,04/26/2021,11:00:00,1293,1293003,<7,µg/L,7,BDL,E3497,<,,1722,Salmon River,"Dundas St.,  Hastings Cnty Rd 2, ",A,1964,2019,56,0,44.1962353893,-77.22939822951
33226,17003500202,Lead,08/23/2021,10:00:00,2658,2658002,<7,µg/L,7,BDL,E3497,<,,1725,Napanee River,"Cnty Rd 1,  Dwnstrm Newburgh",A,1969,2019,51,0,44.27770201437,-76.92817497923
33367,17003500202,Lead,07/26/2021,9:18:00,2352,2352002,<7,µg/L,7,BDL,E3497,<,,1725,Napanee River,"Cnty Rd 1,  Dwnstrm Newburgh",A,1969,2019,51,0,44.27770201437,-76.92817497923
33506,17003500202,Lead,06/28/2021,10:00:00,2027,2027003,<7,µg/L,7,BDL,E3497,<,,1725,Napanee River,"Cnty Rd 1,  Dwnstrm Newburgh",A,1969,2019,51,0,44.27770201437,-76.92817497923
33646,17003500202,Lead,05/25/2021,10:01:00,1550,1550002,<7,µg/L,7,BDL,E3497,<,,1725,Napanee River,"Cnty Rd 1,  Dwnstrm Newburgh",A,1969,2019,51,0,44.27770201437,-76.92817497923
33785,17003500202,Lead,09/28/2021,7:05:00,3071,3071002,<7,µg/L,7,BDL,E3497,<,,1725,Napanee River,"Cnty Rd 1,  Dwnstrm Newburgh",A,1969,2019,51,0,44.27770201437,-76.92817497923
33911,17003500202,Lead,04/26/2021,10:15:00,1293,1293002,<7,µg/L,7,BDL,E3497,<,,1725,Napanee River,"Cnty Rd 1,  Dwnstrm Newburgh",A,1969,2019,51,0,44.27770201437,-76.92817497923
33179,17003500402,Lead,08/23/2021,9:30:00,2658,2658001,<7,µg/L,7,BDL,E3497,<,,1727,Napanee River,"Cnty Rd 27,  Newburgh",A,1979,2019,41,0,44.32345001442,-76.87527760418
33320,17003500402,Lead,07/26/2021,8:57:00,2352,2352001,<7,µg/L,7,BDL,E3497,<,,1727,Napanee River,"Cnty Rd 27,  Newburgh",A,1979,2019,41,0,44.32345001442,-76.87527760418
33460,17003500402,Lead,06/28/2021,9:23:00,2027,2027002,<7,µg/L,7,BDL,E3497,<,,1727,Napanee River,"Cnty Rd 27,  Newburgh",A,1979,2019,41,0,44.32345001442,-76.87527760418
33599,17003500402,Lead,05/25/2021,9:35:00,1550,1550001,<7,µg/L,7,BDL,E3497,<,,1727,Napanee River,"Cnty Rd 27,  Newburgh",A,1979,2019,41,0,44.32345001442,-76.87527760418
33739,17003500402,Lead,09/28/2021,7:00:00,3071,3071001,<7,µg/L,7,BDL,E3497,<,,1727,Napanee River,"Cnty Rd 27,  Newburgh",A,1979,2019,41,0,44.32345001442,-76.87527760418
33871,17003500402,Lead,04/26/2021,10:04:00,1293,1293001,<7,µg/L,7,BDL,E3497,<,,1727,Napanee River,"Cnty Rd 27,  Newburgh",A,1979,2019,41,0,44.32345001442,-76.87527760418
64063,17003700302,Lead,04/20/2021,13:30:00,1244,1244006,<7,µg/L,7,BDL,E3497,<,,1730,Wilton Creek,"Cnty Rd 2,  Morven",A,1975,2021,37,10,44.23924551434,-76.84913760416
64785,17003700302,Lead,05/12/2021,13:30:00,1433,1433006,<7,µg/L,7,BDL,E3497,<,,1730,Wilton Creek,"Cnty Rd 2,  Morven",A,1975,2021,37,10,44.23924551434,-76.84913760416
65048,17003700302,Lead,06/08/2021,13:00:00,1737,1737006,<7,µg/L,7,BDL,E3497,<,,1730,Wilton Creek,"Cnty Rd 2,  Morven",A,1975,2021,37,10,44.23924551434,-76.84913760416
65786,17003700302,Lead,07/14/2021,14:30:00,2223,2223004,<7,µg/L,7,BDL,E3497,<,,1730,Wilton Creek,"Cnty Rd 2,  Morven",A,1975,2021,37,10,44.23924551434,-76.84913760416
66053,17003700302,Lead,09/13/2021,13:00:00,2865,2865006,<7,µg/L,7,BDL,E3497,<,,1730,Wilton Creek,"Cnty Rd 2,  Morven",A,1975,2021,37,10,44.23924551434,-76.84913760416
66560,17003700302,Lead,10/25/2021,12:15:00,3405,3405006,<7,µg/L,7,BDL,E3497,<,,1730,Wilton Creek,"Cnty Rd 2,  Morven",A,1975,2021,37,10,44.23924551434,-76.84913760416
67067,17003700302,Lead,11/08/2021,15:20:00,3709,3709006,<7,µg/L,7,BDL,E3497,<,,1730,Wilton Creek,"Cnty Rd 2,  Morven",A,1975,2021,37,10,44.23924551434,-76.84913760416
12506,18000017002,Lead,04/26/2021,13:46:00,1311,1311006,<7,µg/L,7,BDL,E3497,<,,1801,Ottawa River,"Ont. Hydro Plant,  Chats Falls",A,1966,2020,55,0,45.47494826549,-76.23814385359
12974,18000017002,Lead,05/31/2021,12:50:00,1655,1655006,<7,µg/L,7,BDL,E3497,<,,1801,Ottawa River,"Ont. Hydro Plant,  Chats Falls",A,1966,2020,55,0,45.47494826549,-76.23814385359
13445,18000017002,Lead,06/21/2021,13:23:00,1968,1968005,<7,µg/L,7,BDL,E3497,<,,1801,Ottawa River,"Ont. Hydro Plant,  Chats Falls",A,1966,2020,55,0,45.47494826549,-76.23814385359
13949,18000017002,Lead,07/26/2021,14:21:00,2396,2396006,<7,µg/L,7,BDL,E3497,<,,1801,Ottawa River,"Ont. Hydro Plant,  Chats Falls",A,1966,2020,55,0,45.47494826549,-76.23814385359
14417,18000017002,Lead,08/23/2021,13:30:00,2728,2728006,<7,µg/L,7,BDL,E3497,<,,1801,Ottawa River,"Ont. Hydro Plant,  Chats Falls",A,1966,2020,55,0,45.47494826549,-76.23814385359
14886,18000017002,Lead,09/27/2021,12:55:00,3164,3164006,<7,µg/L,7,BDL,E3497,<,,1801,Ottawa River,"Ont. Hydro Plant,  Chats Falls",A,1966,2020,55,0,45.47494826549,-76.23814385359
15361,18000017002,Lead,10/25/2021,12:00:00,3509,3509006,<7,µg/L,7,BDL,E3497,<,,1801,Ottawa River,"Ont. Hydro Plant,  Chats Falls",A,1966,2020,55,0,45.47494826549,-76.23814385359
15829,18000017002,Lead,11/22/2021,12:49:00,3924,3924006,<7,µg/L,7,BDL,E3497,<,,1801,Ottawa River,"Ont. Hydro Plant,  Chats Falls",A,1966,2020,55,0,45.47494826549,-76.23814385359
21090,18000036002,Lead,05/05/2021,11:00:00,1363,1363004,<7,µg/L,7,BDL,E3497,<,,1834,Ottawa River,At Otto Holden Dam 1200' From P/Q Shore,A,1968,2019,39,13,46.372615,-78.725639
21426,18000036002,Lead,06/01/2021,7:52:00,1653,1653003,<7,µg/L,7,BDL,E3497,<,,1834,Ottawa River,At Otto Holden Dam 1200' From P/Q Shore,A,1968,2019,39,13,46.372615,-78.725639
21804,18000036002,Lead,07/05/2021,7:23:00,2083,2083003,<7,µg/L,7,BDL,E3497,<,,1834,Ottawa River,At Otto Holden Dam 1200' From P/Q Shore,A,1968,2019,39,13,46.372615,-78.725639
22182,18000036002,Lead,08/04/2021,7:26:00,2436,2436003,<7,µg/L,7,BDL,E3497,<,,1834,Ottawa River,At Otto Holden Dam 1200' From P/Q Shore,A,1968,2019,39,13,46.372615,-78.725639
22560,18000036002,Lead,09/08/2021,7:10:00,2799,2799003,<7,µg/L,7,BDL,E3497,<,,1834,Ottawa River,At Otto Holden Dam 1200' From P/Q Shore,A,1968,2019,39,13,46.372615,-78.725639
22938,18000036002,Lead,10/05/2021,12:21:00,3162,3162003,<7,µg/L,7,BDL,E3497,<,,1834,Ottawa River,At Otto Holden Dam 1200' From P/Q Shore,A,1968,2019,39,13,46.372615,-78.725639
23316,18000036002,Lead,11/02/2021,13:04:00,3590,3590003,<7,µg/L,7,BDL,E3497,<,,1834,Ottawa River,At Otto Holden Dam 1200' From P/Q Shore,A,1968,2019,39,13,46.372615,-78.725639
38181,18003300302,Lead,04/20/2021,11:56:00,1288,1288005,<7,µg/L,7,BDL,E3497,<,,1843,Kemptville Creek,"Leeds And Grenville Cnty Rd 43, ",A,1964,2020,57,0,45.02735664007,-75.64159072803
38403,18003300302,Lead,05/18/2021,0:00:00,1535,1535006,<7,µg/L,7,BDL,E3497,<,,1843,Kemptville Creek,"Leeds And Grenville Cnty Rd 43, ",A,1964,2020,57,0,45.02735664007,-75.64159072803
38678,18003300302,Lead,06/21/2021,12:22:00,1954,1954006,<7,µg/L,7,BDL,E3497,<,,1843,Kemptville Creek,"Leeds And Grenville Cnty Rd 43, ",A,1964,2020,57,0,45.02735664007,-75.64159072803
38948,18003300302,Lead,07/20/2021,0:00:00,2308,2308006,<7,µg/L,7,BDL,E3497,<,,1843,Kemptville Creek,"Leeds And Grenville Cnty Rd 43, ",A,1964,2020,57,0,45.02735664007,-75.64159072803
39228,18003300302,Lead,08/17/2021,7:30:00,2630,2630006,<7,µg/L,7,BDL,E3497,<,,1843,Kemptville Creek,"Leeds And Grenville Cnty Rd 43, ",A,1964,2020,57,0,45.02735664007,-75.64159072803
39509,18003300302,Lead,09/21/2021,9:16:00,3009,3009006,<7,µg/L,7,BDL,E3497,<,,1843,Kemptville Creek,"Leeds And Grenville Cnty Rd 43, ",A,1964,2020,57,0,45.02735664007,-75.64159072803
39794,18003300302,Lead,10/19/2021,13:50:00,3359,3359006,<7,µg/L,7,BDL,E3497,<,,1843,Kemptville Creek,"Leeds And Grenville Cnty Rd 43, ",A,1964,2020,57,0,45.02735664007,-75.64159072803
40079,18003300302,Lead,11/16/2021,12:20:00,3845,3845006,<7,µg/L,7,BDL,E3497,<,,1843,Kemptville Creek,"Leeds And Grenville Cnty Rd 43, ",A,1964,2020,57,0,45.02735664007,-75.64159072803
38247,18003300802,Lead,04/20/2021,14:04:00,1288,1288009,<7,µg/L,7,BDL,E3497,<,,1848,Tay River,1.5 Km Dwnstrm Perth Lagoons,A,1967,2020,53,1,44.89281376495,-76.19725197855
38496,18003300802,Lead,05/18/2021,11:10:00,1535,1535009,<7,µg/L,7,BDL,E3497,<,,1848,Tay River,1.5 Km Dwnstrm Perth Lagoons,A,1967,2020,53,1,44.89281376495,-76.19725197855
38762,18003300802,Lead,06/21/2021,14:01:00,1954,1954008,<7,µg/L,7,BDL,E3497,<,,1848,Tay River,1.5 Km Dwnstrm Perth Lagoons,A,1967,2020,53,1,44.89281376495,-76.19725197855
39047,18003300802,Lead,07/20/2021,0:00:00,2308,2308009,<7,µg/L,7,BDL,E3497,<,,1848,Tay River,1.5 Km Dwnstrm Perth Lagoons,A,1967,2020,53,1,44.89281376495,-76.19725197855
39324,18003300802,Lead,08/17/2021,9:50:00,2630,2630009,<7,µg/L,7,BDL,E3497,<,,1848,Tay River,1.5 Km Dwnstrm Perth Lagoons,A,1967,2020,53,1,44.89281376495,-76.19725197855
39608,18003300802,Lead,09/21/2021,11:42:00,3009,3009009,<7,µg/L,7,BDL,E3497,<,,1848,Tay River,1.5 Km Dwnstrm Perth Lagoons,A,1967,2020,53,1,44.89281376495,-76.19725197855
39893,18003300802,Lead,10/19/2021,13:30:00,3359,3359009,<7,µg/L,7,BDL,E3497,<,,1848,Tay River,1.5 Km Dwnstrm Perth Lagoons,A,1967,2020,53,1,44.89281376495,-76.19725197855
40178,18003300802,Lead,11/16/2021,14:05:00,3845,3845009,<7,µg/L,7,BDL,E3497,<,,1848,Tay River,1.5 Km Dwnstrm Perth Lagoons,A,1967,2020,53,1,44.89281376495,-76.19725197855
38115,18003303402,Lead,04/20/2021,10:44:00,1288,1288003,<7,µg/L,7,BDL,E3497,<,,1869,Rideau River,"St. Patrick St.,  Ottawa",A,1969,2021,52,1,45.43743001545,-75.67854072806
38340,18003303402,Lead,05/18/2021,0:00:00,1535,1535003,<7,µg/L,7,BDL,E3497,<,,1869,Rideau River,"St. Patrick St.,  Ottawa",A,1969,2021,52,1,45.43743001545,-75.67854072806
38606,18003303402,Lead,06/21/2021,10:38:00,1954,1954003,<7,µg/L,7,BDL,E3497,<,,1869,Rideau River,"St. Patrick St.,  Ottawa",A,1969,2021,52,1,45.43743001545,-75.67854072806
38876,18003303402,Lead,07/20/2021,0:00:00,2308,2308003,<7,µg/L,7,BDL,E3497,<,,1869,Rideau River,"St. Patrick St.,  Ottawa",A,1969,2021,52,1,45.43743001545,-75.67854072806
39158,18003303402,Lead,08/17/2021,10:15:00,2630,2630003,<7,µg/L,7,BDL,E3497,<,,1869,Rideau River,"St. Patrick St.,  Ottawa",A,1969,2021,52,1,45.43743001545,-75.67854072806
39437,18003303402,Lead,09/21/2021,12:05:00,3009,3009003,<7,µg/L,7,BDL,E3497,<,,1869,Rideau River,"St. Patrick St.,  Ottawa",A,1969,2021,52,1,45.43743001545,-75.67854072806
39722,18003303402,Lead,10/19/2021,11:50:00,3359,3359003,<7,µg/L,7,BDL,E3497,<,,1869,Rideau River,"St. Patrick St.,  Ottawa",A,1969,2021,52,1,45.43743001545,-75.67854072806
40007,18003303402,Lead,11/16/2021,10:20:00,3845,3845003,<7,µg/L,7,BDL,E3497,<,,1869,Rideau River,"St. Patrick St.,  Ottawa",A,1969,2021,52,1,45.43743001545,-75.67854072806
38444,18003303502,Lead,05/18/2021,9:25:00,1535,1535007,<7,µg/L,7,BDL,E3497,<,,1870,Rideau River,"Nicolsons Lock,  Andrewsville",A,1980,2021,42,0,44.951135515,-75.8194783532
38720,18003303502,Lead,06/21/2021,13:02:00,1954,1954007,<7,µg/L,7,BDL,E3497,<,,1870,Rideau River,"Nicolsons Lock,  Andrewsville",A,1980,2021,42,0,44.951135515,-75.8194783532
38990,18003303502,Lead,07/20/2021,0:00:00,2308,2308007,<7,µg/L,7,BDL,E3497,<,,1870,Rideau River,"Nicolsons Lock,  Andrewsville",A,1980,2021,42,0,44.951135515,-75.8194783532
39269,18003303502,Lead,08/17/2021,8:00:00,2630,2630007,<7,µg/L,7,BDL,E3497,<,,1870,Rideau River,"Nicolsons Lock,  Andrewsville",A,1980,2021,42,0,44.951135515,-75.8194783532
39551,18003303502,Lead,09/21/2021,10:05:00,3009,3009007,<7,µg/L,7,BDL,E3497,<,,1870,Rideau River,"Nicolsons Lock,  Andrewsville",A,1980,2021,42,0,44.951135515,-75.8194783532
39836,18003303502,Lead,10/19/2021,0:00:00,3359,3359007,<7,µg/L,7,BDL,E3497,<,,1870,Rideau River,"Nicolsons Lock,  Andrewsville",A,1980,2021,42,0,44.951135515,-75.8194783532
40121,18003303502,Lead,11/16/2021,13:05:00,3845,3845007,<7,µg/L,7,BDL,E3497,<,,1870,Rideau River,"Nicolsons Lock,  Andrewsville",A,1980,2021,42,0,44.951135515,-75.8194783532
38061,18003303602,Lead,04/20/2021,9:39:00,1288,1288001,<7,µg/L,7,BDL,E3497,<,,1871,Jock River,"Moodie Dr.,  W Of Hwy 416",A,1980,2021,42,0,45.24920926528,-75.79080660317
38288,18003303602,Lead,05/18/2021,0:00:00,1535,1535001,<7,µg/L,7,BDL,E3497,<,,1871,Jock River,"Moodie Dr.,  W Of Hwy 416",A,1980,2021,42,0,45.24920926528,-75.79080660317
38549,18003303602,Lead,06/21/2021,9:28:00,1954,1954001,<7,µg/L,7,BDL,E3497,<,,1871,Jock River,"Moodie Dr.,  W Of Hwy 416",A,1980,2021,42,0,45.24920926528,-75.79080660317
38819,18003303602,Lead,07/20/2021,0:00:00,2308,2308001,<7,µg/L,7,BDL,E3497,<,,1871,Jock River,"Moodie Dr.,  W Of Hwy 416",A,1980,2021,42,0,45.24920926528,-75.79080660317
39103,18003303602,Lead,08/17/2021,9:05:00,2630,2630001,<7,µg/L,7,BDL,E3497,<,,1871,Jock River,"Moodie Dr.,  W Of Hwy 416",A,1980,2021,42,0,45.24920926528,-75.79080660317
39380,18003303602,Lead,09/21/2021,12:40:00,3009,3009001,<14,µg/L,14,BDL,E3497,<,,1871,Jock River,"Moodie Dr.,  W Of Hwy 416",A,1980,2021,42,0,45.24920926528,-75.79080660317
39665,18003303602,Lead,10/19/2021,10:20:00,3359,3359001,<7,µg/L,7,BDL,E3497,<,,1871,Jock River,"Moodie Dr.,  W Of Hwy 416",A,1980,2021,42,0,45.24920926528,-75.79080660317
39950,18003303602,Lead,11/16/2021,9:40:00,3845,3845001,<7,µg/L,7,BDL,E3497,<,,1871,Jock River,"Moodie Dr.,  W Of Hwy 416",A,1980,2021,42,0,45.24920926528,-75.79080660317
46456,18207000702,Lead,06/24/2021,10:00:00,1987,1987001,<7,µg/L,7,BDL,E3497,<,,1885,Scotch River West,"Cnty Rd 3,  W. Of St. Isidore",A,2003,2020,18,0,45.3754308904,-74.94766472738
46787,18207000702,Lead,07/27/2021,9:57:00,2383,2383002,<7,µg/L,7,BDL,E3497,<,,1885,Scotch River West,"Cnty Rd 3,  W. Of St. Isidore",A,2003,2020,18,0,45.3754308904,-74.94766472738
47081,18207000702,Lead,08/24/2021,11:23:00,2724,2724004,<7,µg/L,7,BDL,E3497,<,,1885,Scotch River West,"Cnty Rd 3,  W. Of St. Isidore",A,2003,2020,18,0,45.3754308904,-74.94766472738
47372,18207000702,Lead,09/28/2021,11:00:00,3168,3168004,<7,µg/L,7,BDL,E3497,<,,1885,Scotch River West,"Cnty Rd 3,  W. Of St. Isidore",A,2003,2020,18,0,45.3754308904,-74.94766472738
47792,18207000702,Lead,10/26/2021,11:32:00,3513,3513001,<7,µg/L,7,BDL,E3497,<,,1885,Scotch River West,"Cnty Rd 3,  W. Of St. Isidore",A,2003,2020,18,0,45.3754308904,-74.94766472738
48044,18207000702,Lead,11/24/2021,12:47:00,3935,3935007,<7,µg/L,7,BDL,E3497,<,,1885,Scotch River West,"Cnty Rd 3,  W. Of St. Isidore",A,2003,2020,18,0,45.3754308904,-74.94766472738
46540,18207000802,Lead,06/24/2021,11:30:00,1988,1988001,<7,µg/L,7,BDL,E3497,<,,1886,Cobbs Lake Creek,"Cnty Rd 19,  Pendleton",A,2007,2020,14,0,45.44486301546,-75.06108697749
46829,18207000802,Lead,07/27/2021,11:24:00,2383,2383004,<7,µg/L,7,BDL,E3497,<,,1886,Cobbs Lake Creek,"Cnty Rd 19,  Pendleton",A,2007,2020,14,0,45.44486301546,-75.06108697749
47165,18207000802,Lead,08/24/2021,13:24:00,2724,2724003,<7,µg/L,7,BDL,E3497,<,,1886,Cobbs Lake Creek,"Cnty Rd 19,  Pendleton",A,2007,2020,14,0,45.44486301546,-75.06108697749
47456,18207000802,Lead,09/28/2021,12:30:00,3168,3168003,<7,µg/L,7,BDL,E3497,<,,1886,Cobbs Lake Creek,"Cnty Rd 19,  Pendleton",A,2007,2020,14,0,45.44486301546,-75.06108697749
47750,18207000802,Lead,10/26/2021,12:56:00,3511,3511003,<7,µg/L,7,BDL,E3497,<,,1886,Cobbs Lake Creek,"Cnty Rd 19,  Pendleton",A,2007,2020,14,0,45.44486301546,-75.06108697749
48128,18207000802,Lead,11/24/2021,14:11:00,3935,3935003,<7,µg/L,7,BDL,E3497,<,,1886,Cobbs Lake Creek,"Cnty Rd 19,  Pendleton",A,2007,2020,14,0,45.44486301546,-75.06108697749
46498,18207002002,Lead,06/24/2021,11:00:00,1989,1989001,<7,µg/L,7,BDL,E3497,<,,1887,South Nation River,"Cnty Rd 17,  Dwnstrm Plantagenet",A,1966,2020,54,1,45.55919926557,-75.06332235249
47123,18207002002,Lead,08/24/2021,12:43:00,2724,2724002,<7,µg/L,7,BDL,E3497,<,,1887,South Nation River,"Cnty Rd 17,  Dwnstrm Plantagenet",A,1966,2020,54,1,45.55919926557,-75.06332235249
47414,18207002002,Lead,09/28/2021,11:55:00,3168,3168002,<7,µg/L,7,BDL,E3497,<,,1887,South Nation River,"Cnty Rd 17,  Dwnstrm Plantagenet",A,1966,2020,54,1,45.55919926557,-75.06332235249
47708,18207002002,Lead,10/26/2021,12:26:00,3511,3511002,<7,µg/L,7,BDL,E3497,<,,1887,South Nation River,"Cnty Rd 17,  Dwnstrm Plantagenet",A,1966,2020,54,1,45.55919926557,-75.06332235249
48086,18207002002,Lead,11/24/2021,13:43:00,3935,3935002,<7,µg/L,7,BDL,E3497,<,,1887,South Nation River,"Cnty Rd 17,  Dwnstrm Plantagenet",A,1966,2020,54,1,45.55919926557,-75.06332235249
46414,18207006002,Lead,06/24/2021,9:30:00,1986,1986001,<7,µg/L,7,BDL,E3497,<,,1891,Scotch River East,"Conc 19,  Upstrm St.Isidore",A,1967,2020,52,2,45.37399664039,-74.90711422735
46745,18207006002,Lead,07/27/2021,9:33:00,2383,2383001,<7,µg/L,7,BDL,E3497,<,,1891,Scotch River East,"Conc 19,  Upstrm St.Isidore",A,1967,2020,52,2,45.37399664039,-74.90711422735
47039,18207006002,Lead,08/24/2021,11:05:00,2724,2724001,<7,µg/L,7,BDL,E3497,<,,1891,Scotch River East,"Conc 19,  Upstrm St.Isidore",A,1967,2020,52,2,45.37399664039,-74.90711422735
47330,18207006002,Lead,09/28/2021,10:35:00,3168,3168001,<7,µg/L,7,BDL,E3497,<,,1891,Scotch River East,"Conc 19,  Upstrm St.Isidore",A,1967,2020,52,2,45.37399664039,-74.90711422735
47666,18207006002,Lead,10/26/2021,11:07:00,3511,3511001,<7,µg/L,7,BDL,E3497,<,,1891,Scotch River East,"Conc 19,  Upstrm St.Isidore",A,1967,2020,52,2,45.37399664039,-74.90711422735
48002,18207006002,Lead,11/24/2021,12:22:00,3935,3935001,<7,µg/L,7,BDL,E3497,<,,1891,Scotch River East,"Conc 19,  Upstrm St.Isidore",A,1967,2020,52,2,45.37399664039,-74.90711422735
46577,18207010002,Lead,06/24/2021,12:00:00,1985,1985001,<7,µg/L,7,BDL,E3497,<,,1896,South Nation River,At Dam Downstream Of Casselman,A,1964,2020,57,0,45.31853001534,-75.09253010252
46871,18207010002,Lead,07/27/2021,12:03:00,2383,2383005,<7,µg/L,7,BDL,E3497,<,,1896,South Nation River,At Dam Downstream Of Casselman,A,1964,2020,57,0,45.31853001534,-75.09253010252
46997,18207010002,Lead,08/23/2021,12:25:00,2711,2711003,<7,µg/L,7,BDL,E3497,<,,1896,South Nation River,At Dam Downstream Of Casselman,A,1964,2020,57,0,45.31853001534,-75.09253010252
47288,18207010002,Lead,09/27/2021,12:25:00,3072,3072001,<7,µg/L,7,BDL,E3497,<,,1896,South Nation River,At Dam Downstream Of Casselman,A,1964,2020,57,0,45.31853001534,-75.09253010252
47624,18207010002,Lead,10/25/2021,12:40:00,3471,3471001,<7,µg/L,7,BDL,E3497,<,,1896,South Nation River,At Dam Downstream Of Casselman,A,1964,2020,57,0,45.31853001534,-75.09253010252
47960,18207010002,Lead,11/24/2021,11:55:00,3935,3935004,<7,µg/L,7,BDL,E3497,<,,1896,South Nation River,At Dam Downstream Of Casselman,A,1964,2020,57,0,45.31853001534,-75.09253010252
46315,18207014502,Lead,06/23/2021,9:55:00,1994,1994001,<7,µg/L,7,BDL,E3497,<,,1901,Castor River,"Wade Rd,  Upstrm Russell Lagoon",A,1980,2020,41,0,45.26242626529,-75.34361710275
46703,18207014502,Lead,07/26/2021,11:37:00,2359,2359001,<7,µg/L,7,BDL,E3497,<,,1901,Castor River,"Wade Rd,  Upstrm Russell Lagoon",A,1980,2020,41,0,45.26242626529,-75.34361710275
46955,18207014502,Lead,08/23/2021,11:58:00,2711,2711004,<7,µg/L,7,BDL,E3497,<,,1901,Castor River,"Wade Rd,  Upstrm Russell Lagoon",A,1980,2020,41,0,45.26242626529,-75.34361710275
47247,18207014502,Lead,09/27/2021,11:45:00,3072,3072002,<7,µg/L,7,BDL,E3497,<,,1901,Castor River,"Wade Rd,  Upstrm Russell Lagoon",A,1980,2020,41,0,45.26242626529,-75.34361710275
47582,18207014502,Lead,10/25/2021,12:00:00,3471,3471002,<7,µg/L,7,BDL,E3497,<,,1901,Castor River,"Wade Rd,  Upstrm Russell Lagoon",A,1980,2020,41,0,45.26242626529,-75.34361710275
47918,18207014502,Lead,11/24/2021,11:25:00,3935,3935005,<7,µg/L,7,BDL,E3497,<,,1901,Castor River,"Wade Rd,  Upstrm Russell Lagoon",A,1980,2020,41,0,45.26242626529,-75.34361710275
46213,18207015002,Lead,05/26/2021,11:30:00,1583,1583007,<7,µg/L,7,BDL,E3497,<,,1902,South Natiom River,"Cnty Rd. 18,  Augusta Twp.",A,1995,2020,26,0,44.77975063984,-75.58635535298
46661,18207015002,Lead,07/26/2021,9:50:00,2355,2355001,<7,µg/L,7,BDL,E3497,<,,1902,South Natiom River,"Cnty Rd. 18,  Augusta Twp.",A,1995,2020,26,0,44.77975063984,-75.58635535298
47540,18207015002,Lead,10/25/2021,10:40:00,3471,3471004,<7,µg/L,7,BDL,E3497,<,,1902,South Natiom River,"Cnty Rd. 18,  Augusta Twp.",A,1995,2020,26,0,44.77975063984,-75.58635535298
